"GEO_ID","NAME","B08303_001E","B08303_001M","B08303_002E","B08303_002M","B08303_003E","B08303_003M","B08303_004E","B08303_004M","B08303_005E","B08303_005M","B08303_006E","B08303_006M","B08303_007E","B08303_007M","B08303_008E","B08303_008M","B08303_009E","B08303_009M","B08303_010E","B08303_010M","B08303_011E","B08303_011M","B08303_012E","B08303_012M","B08303_013E","B08303_013M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than 5 minutes","Margin of Error!!Total:!!Less than 5 minutes","Estimate!!Total:!!5 to 9 minutes","Margin of Error!!Total:!!5 to 9 minutes","Estimate!!Total:!!10 to 14 minutes","Margin of Error!!Total:!!10 to 14 minutes","Estimate!!Total:!!15 to 19 minutes","Margin of Error!!Total:!!15 to 19 minutes","Estimate!!Total:!!20 to 24 minutes","Margin of Error!!Total:!!20 to 24 minutes","Estimate!!Total:!!25 to 29 minutes","Margin of Error!!Total:!!25 to 29 minutes","Estimate!!Total:!!30 to 34 minutes","Margin of Error!!Total:!!30 to 34 minutes","Estimate!!Total:!!35 to 39 minutes","Margin of Error!!Total:!!35 to 39 minutes","Estimate!!Total:!!40 to 44 minutes","Margin of Error!!Total:!!40 to 44 minutes","Estimate!!Total:!!45 to 59 minutes","Margin of Error!!Total:!!45 to 59 minutes","Estimate!!Total:!!60 to 89 minutes","Margin of Error!!Total:!!60 to 89 minutes","Estimate!!Total:!!90 or more minutes","Margin of Error!!Total:!!90 or more minutes",
"0500000US51083","Halifax County, Virginia","12270","622","296","102","898","216","2317","381","2209","377","1698","372","684","173","1376","330","264","107","468","143","1183","272","622","206","255","118",
"0500000US51085","Hanover County, Virginia","48310","1183","1320","308","2924","361","4537","559","6212","558","9325","670","5717","447","8644","846","2179","371","1687","313","3010","437","1233","239","1522","348",
"0500000US51087","Henrico County, Virginia","139708","2387","2674","388","12465","910","19434","1093","30029","1591","27238","1473","11788","881","20043","1251","3182","441","2513","408","4697","719","2934","443","2711","438",
"0500000US51089","Henry County, Virginia","18330","777","411","205","1083","338","2532","372","3230","421","4380","549","1710","385","2109","383","231","84","561","145","789","217","1006","278","288","105",
"0500000US51091","Highland County, Virginia","657","125","64","42","133","65","49","30","118","51","69","49","18","16","42","22","53","43","11","17","35","22","25","16","40","28",
"0500000US51093","Isle of Wight County, Virginia","17044","662","496","158","1416","260","1331","253","1967","329","1845","323","1576","438","2424","398","1213","276","859","181","2383","309","1244","273","290","162",
"0500000US51095","James City County, Virginia","30003","992","557","198","2241","534","5272","537","5580","720","3900","547","1518","315","3492","513","1094","257","1309","338","2304","379","1894","305","842","247",
"0500000US51097","King and Queen County, Virginia","2866","278","130","85","180","101","280","131","255","118","174","79","131","82","297","117","157","110","168","96","608","137","350","151","136","103",
"0500000US51099","King George County, Virginia","11970","522","225","86","879","193","1505","290","1344","256","1335","270","662","159","1027","197","361","134","765","204","1213","245","1402","263","1252","249",
"0500000US51101","King William County, Virginia","8349","419","175","110","625","160","582","221","290","115","600","187","471","158","1007","256","607","237","587","208","1862","348","1250","299","293","139",
"0500000US51103","Lancaster County, Virginia","3418","237","120","63","459","136","759","176","517","136","422","132","196","79","373","97","46","32","39","24","127","61","98","50","262","122",
"0500000US51105","Lee County, Virginia","6287","613","292","150","631","179","845","227","1395","448","700","214","216","110","709","185","131","85","99","77","643","192","444","154","182","110",
"0500000US51107","Loudoun County, Virginia","166592","2390","3331","478","11668","939","19311","1198","21641","1217","21111","1374","10438","789","21097","1299","6424","562","7985","713","19828","1202","18103","1417","5655","564",
"0500000US51109","Louisa County, Virginia","16510","636","351","168","1055","285","987","210","1646","292","1189","299","831","226","2641","606","1270","337","1198","331","3166","408","1727","380","449","146",
"0500000US51111","Lunenburg County, Virginia","4056","292","206","91","497","141","272","103","585","209","492","149","229","89","361","126","226","122","132","66","496","162","334","123","226","109",
"0500000US51113","Madison County, Virginia","5760","428","293","147","507","178","548","163","684","183","961","243","354","129","677","191","178","135","210","139","629","160","414","135","305","142",
"0500000US51115","Mathews County, Virginia","2813","293","251","136","146","87","334","111","294","177","152","97","251","150","454","158","9","16","45","56","132","82","590","169","155","79",
"0500000US51117","Mecklenburg County, Virginia","11243","582","846","177","1628","282","1564","296","1294","243","1304","275","515","171","1310","253","513","146","356","159","888","212","542","174","483","155",
"0500000US51119","Middlesex County, Virginia","3467","273","135","97","235","100","328","117","395","133","540","188","259","135","393","148","158","87","116","83","411","155","380","139","117","60",
"0500000US51121","Montgomery County, Virginia","40403","1132","1659","398","6150","684","10240","721","8464","703","5066","535","2140","383","2704","379","391","132","873","237","1660","531","838","273","218","100",
"0500000US51125","Nelson County, Virginia","4948","363","325","150","276","98","514","183","312","142","551","189","277","118","535","161","522","190","231","111","967","239","388","157","50","44",
"0500000US51127","New Kent County, Virginia","9949","610","207","201","528","244","532","211","1069","285","1357","285","707","194","2181","396","479","183","463","167","1798","325","370","133","258","174",
"0500000US51131","Northampton County, Virginia","4424","257","109","70","836","220","693","163","663","150","445","127","314","122","560","178","78","57","113","71","245","94","170","57","198","114",
"0500000US51133","Northumberland County, Virginia","3836","450","104","75","270","130","431","169","650","196","336","128","433","194","443","203","146","74","136","98","311","122","90","46","486","194",
"0500000US51135","Nottoway County, Virginia","5379","365","366","139","643","179","682","225","550","170","678","210","298","89","403","186","145","86","127","83","511","178","770","185","206","113",
"0500000US51137","Orange County, Virginia","15096","607","506","159","645","222","1147","301","1544","343","1337","306","1287","318","2177","406","919","301","954","293","1344","318","1997","440","1239","288",
"0500000US51139","Page County, Virginia","10204","519","691","239","1054","281","1382","344","1101","230","541","147","245","92","1052","262","590","198","293","110","1326","256","1128","277","801","190",
"0500000US51141","Patrick County, Virginia","6492","446","223","93","399","140","713","254","793","205","682","159","393","131","1180","286","165","91","360","149","802","218","506","210","276","149",
"0500000US51143","Pittsylvania County, Virginia","23593","848","882","259","1454","279","2449","335","3797","488","4363","440","1857","353","3716","444","746","181","809","201","1626","270","1163","214","731","195",
"0500000US51145","Powhatan County, Virginia","12828","780","181","100","594","234","1123","323","1413","355","1065","272","914","263","1915","331","1005","317","703","218","2492","402","1111","289","312","159",
"0500000US51147","Prince Edward County, Virginia","7609","502","282","149","1116","296","1161","274","1124","220","931","258","509","220","764","207","114","58","78","64","598","226","555","177","377","176",
"0500000US51149","Prince George County, Virginia","18472","910","771","282","2178","362","2949","476","2282","430","2695","494","1231","294","2111","370","580","211","874","262","1571","322","893","252","337","174",
"0500000US51153","Prince William County, Virginia","207315","2522","2634","425","8237","762","14959","872","21227","1399","18594","995","8955","745","30665","1752","8326","728","14121","996","38152","1698","31271","1327","10174","903",
"0500000US51155","Pulaski County, Virginia","13625","664","342","123","1365","293","1866","329","2972","411","1840","267","848","209","1688","297","616","224","318","119","813","220","642","199","315","151",
"0500000US51157","Rappahannock County, Virginia","2757","282","95","70","177","92","295","138","242","175","225","103","209","116","269","129","45","40","185","114","256","101","558","174","201","97",
"0500000US51159","Richmond County, Virginia","2682","331","62","60","261","88","262","98","605","175","218","91","180","93","277","157","17","27","50","29","219","127","491","193","40","38",
"0500000US51161","Roanoke County, Virginia","39472","1057","1013","279","3258","425","5580","642","9023","791","7785","663","2523","353","6101","794","812","259","560","222","1412","294","864","244","541","213",
"0500000US51163","Rockbridge County, Virginia","9026","504","235","97","896","225","1724","376","1093","233","948","172","637","175","1539","344","210","131","243","103","772","213","481","219","248","106",
"0500000US51165","Rockingham County, Virginia","38276","832","1721","343","4346","459","5753","533","6843","705","6243","579","3569","513","4837","592","1150","294","955","183","1447","347","815","186","597","181",
"0500000US51167","Russell County, Virginia","8525","524","315","112","1174","289","773","202","851","246","1128","314","515","137","1222","286","323","164","337","148","859","226","862","207","166","82",
"0500000US51169","Scott County, Virginia","7467","408","251","80","440","109","544","187","1005","250","1046","194","606","140","1188","264","212","91","449","158","1050","247","535","182","141","67",
"0500000US51171","Shenandoah County, Virginia","18497","707","717","202","1565","350","2099","357","2580","440","2008","299","1604","355","2828","461","670","229","914","223","1681","243","1158","259","673","155",
"0500000US51173","Smyth County, Virginia","10996","603","534","150","1960","282","1445","276","1541","259","1406","265","539","133","1636","288","350","128","386","163","643","169","369","150","187","89",
"0500000US51175","Southampton County, Virginia","7462","363","135","83","418","117","865","246","1135","235","784","208","533","173","733","180","406","115","221","98","751","200","1036","197","445","164",
"0500000US51177","Spotsylvania County, Virginia","59939","1518","1013","376","3107","437","4995","634","8893","823","7806","724","3085","477","5692","584","1899","357","2165","375","6846","620","9469","738","4969","515",
"0500000US51179","Stafford County, Virginia","65579","1395","1415","298","3537","442","5411","678","6874","747","7580","790","4119","542","7028","760","2023","360","3388","626","8250","624","11249","1030","4705","529",
"0500000US51181","Surry County, Virginia","2797","248","53","34","87","57","163","73","113","56","260","105","115","79","331","106","156","91","149","80","494","170","739","192","137","72",
"0500000US51183","Sussex County, Virginia","3909","356","68","41","339","136","295","107","378","161","172","120","193","105","570","161","138","76","122","57","968","221","511","192","155","92",
"0500000US51185","Tazewell County, Virginia","13059","602","569","161","2021","361","1663","311","1986","351","2109","451","559","152","1165","233","251","128","322","139","1379","321","753","212","282","107",
"0500000US51187","Warren County, Virginia","17318","747","741","236","1183","247","1952","360","1606","316","1266","250","457","147","1540","334","547","213","820","210","2117","356","3906","547","1183","242",
"0500000US51191","Washington County, Virginia","21534","736","411","137","3133","425","2931","363","3591","405","3366","506","1572","254","2538","373","611","148","680","247","1166","205","933","218","602","202",
"0500000US51193","Westmoreland County, Virginia","6286","384","113","79","319","141","612","252","689","210","672","228","357","169","589","183","255","146","139","77","951","257","818","204","772","259",
"0500000US51195","Wise County, Virginia","11243","636","565","188","1852","374","1937","380","1548","320","1323","213","727","243","1090","292","219","136","327","141","739","198","577","151","339","162",
"0500000US51197","Wythe County, Virginia","11594","566","494","172","1260","337","1350","240","2194","400","1666","315","1261","283","815","200","499","144","367","142","927","254","584","250","177","105",
"0500000US51199","York County, Virginia","31310","852","672","213","2170","427","4709","595","6928","657","5163","553","2535","427","3701","464","803","171","1136","302","1963","348","1093","263","437","159",
"0500000US51510","Alexandria city, Virginia","72940","1390","852","208","3417","501","6780","773","9536","762","10698","851","6070","661","13153","1114","3524","502","4212","570","8861","811","4730","591","1107","276",
"0500000US51520","Bristol city, Virginia","6420","488","509","188","1035","228","1150","324","1020","296","1126","327","454","198","413","184","201","135","216","145","160","118","19","22","117","94",
"0500000US51530","Buena Vista city, Virginia","2597","281","146","94","528","193","539","202","600","259","383","138","65","60","223","112","0","19","18","31","50","42","45","51","0","19",
"0500000US51540","Charlottesville city, Virginia","19144","698","486","205","2973","356","5741","568","4368","501","2171","368","956","279","964","226","170","87","355","133","442","202","385","139","133","78",
"0500000US51550","Chesapeake city, Virginia","109337","1917","1838","407","7591","878","12650","1039","17918","1298","17750","1160","9089","763","19123","1191","4814","663","5280","737","9021","859","2711","413","1552","280",
"0500000US51570","Colonial Heights city, Virginia","7771","391","305","124","907","266","988","243","1392","241","1081","179","443","187","1231","252","209","89","274","108","739","238","44","31","158","72",
"0500000US51580","Covington city, Virginia","1887","264","192","90","519","145","520","134","193","83","157","75","60","49","81","56","7","23","38","42","39","41","18","26","63","73",
"0500000US51590","Danville city, Virginia","14723","737","663","191","2068","421","3415","429","3524","465","1769","343","396","138","1035","235","120","65","117","83","643","153","720","216","253","100",
"0500000US51595","Emporia city, Virginia","2035","263","44","44","309","125","355","120","226","119","348","165","71","79","259","122","2","8","16","28","195","126","199","88","11","37",
"0500000US51600","Fairfax city, Virginia","9607","493","95","64","740","225","1015","232","1165","208","1397","262","645","231","1727","258","453","158","544","158","1196","215","489","185","141","81",
"0500000US51610","Falls Church city, Virginia","5404","331","61","37","473","156","454","160","671","156","853","188","645","202","649","178","202","103","312","113","698","149","295","139","91","53",
"0500000US51620","Franklin city, Virginia","3392","320","173","122","922","218","707","215","296","126","132","87","121","72","332","143","71","87","178","133","141","94","311","153","8","19",
"0500000US51630","Fredericksburg city, Virginia","12533","607","271","122","1792","319","2007","425","1484","341","983","260","632","211","1214","333","228","114","233","115","1153","336","1499","325","1037","254",
"0500000US51640","Galax city, Virginia","2751","293","201","99","894","214","468","157","505","184","98","61","66","51","89","58","0","19","5","11","219","108","130","84","76","59",
"0500000US51650","Hampton city, Virginia","62070","1377","1384","348","5921","794","11633","969","13392","1025","9591","905","3406","418","7364","828","1326","330","1866","376","3276","522","1897","352","1014","372",
"0500000US51660","Harrisonburg city, Virginia","21654","802","774","213","4959","613","5573","614","4078","459","2104","394","1080","281","896","243","234","101","578","276","415","162","705","234","258","108",
"0500000US51670","Hopewell city, Virginia","8632","649","420","178","786","246","1320","353","970","248","1032","353","820","246","1284","299","430","152","325","170","655","231","174","103","416","203",
"0500000US51678","Lexington city, Virginia","2428","395","266","130","1018","329","481","176","267","144","55","58","36","33","74","86","32","58","47","41","146","101","6","11","0","19",
"0500000US51680","Lynchburg city, Virginia","31806","1244","1465","364","5307","573","9230","679","6745","626","4136","553","1020","264","1489","284","521","233","180","90","416","170","818","249","479","174",
"0500000US51683","Manassas city, Virginia","19388","727","276","134","2245","381","2271","460","1963","414","1164","316","850","221","2480","386","980","307","991","350","2743","397","2590","411","835","192",
"0500000US51685","Manassas Park city, Virginia","8648","605","34","38","564","318","487","199","614","216","688","245","581","254","1599","377","165","111","690","297","1483","314","1207","333","536","225",
"0500000US51690","Martinsville city, Virginia","4958","405","153","77","1089","223","1192","255","894","195","596","195","34","36","253","95","138","107","147","100","169","83","226","132","67","50",
"0500000US51700","Newport News city, Virginia","82869","1662","1497","355","8062","910","13492","984","16665","1162","13860","954","4790","698","11274","902","1856","302","1949","306","4457","639","3496","568","1471","362",
"0500000US51710","Norfolk city, Virginia","114444","1629","3105","551","11033","936","17386","1039","21332","1275","20045","1077","9155","774","17435","1064","2355","425","2605","364","4675","557","2979","447","2339","424",
"0500000US51720","Norton city, Virginia","1208","233","194","110","312","213","266","117","166","87","116","66","16","24","50","50","0","13","0","13","7","13","34","24","47","41",
"0500000US51730","Petersburg city, Virginia","13147","623","177","116","1227","266","2449","553","2394","482","1672","322","846","330","1291","339","496","173","529","212","1156","335","422","185","488","239",
"0500000US51735","Poquoson city, Virginia","5685","360","167","106","365","148","590","193","735","158","1281","257","680","133","779","199","126","88","311","160","189","104","319","152","143","98",
"0500000US51740","Portsmouth city, Virginia","41213","993","907","224","3673","503","6296","575","7528","840","6557","661","3240","422","7083","759","1252","325","847","219","2359","436","936","266","535","180",
"0500000US51750","Radford city, Virginia","7407","519","418","170","1750","291","1139","269","1136","303","1052","244","698","199","646","210","21","25","103","61","391","184","36","41","17","25",
"0500000US51760","Richmond city, Virginia","100361","1574","1653","351","9819","899","15744","814","21742","1283","19070","1329","8007","843","12455","1142","2042","435","2382","439","2945","456","2838","487","1664","454",
"0500000US51770","Roanoke city, Virginia","40706","1045","735","234","4761","532","7404","826","9639","921","7755","827","1814","406","5306","848","268","127","326","251","1345","351","1018","306","335","145",
"0500000US51775","Salem city, Virginia","11182","455","508","169","2146","346","1776","287","1941","315","2122","383","741","193","1038","242","91","66","252","118","182","77","209","133","176","98",
"0500000US51790","Staunton city, Virginia","11121","539","501","185","1744","293","1767","265","1926","367","1657","272","679","191","973","215","329","131","411","157","732","229","134","69","268","120",
"0500000US51800","Suffolk city, Virginia","42486","1090","978","234","2938","471","3309","413","4222","437","6033","666","3794","468","6714","603","2567","396","2555","378","5832","542","2818","352","726","203",
"0500000US51810","Virginia Beach city, Virginia","211288","2189","4655","559","16881","1245","28237","1434","37948","1743","39072","1716","19609","1207","34243","1678","6142","575","5644","565","11509","953","4451","584","2897","450",
"0500000US51820","Waynesboro city, Virginia","9999","527","465","177","1173","284","1597","360","2070","393","1397","351","708","206","589","239","617","237","433","193","700","264","192","109","58","61",
"0500000US51830","Williamsburg city, Virginia","5222","498","170","97","1032","273","1255","270","1135","252","504","139","114","107","448","154","179","112","72","53","146","109","167","85","0","21",
"0500000US51840","Winchester city, Virginia","11891","481","628","207","2329","338","2402","331","2347","375","1055","242","524","188","752","281","132","76","217","112","476","188","682","183","347","194",
"0500000US53001","Adams County, Washington","7696","310","736","152","1660","272","1151","256","747","271","610","183","321","171","873","267","128","95","370","207","185","85","840","317","75","47",
"0500000US53003","Asotin County, Washington","8399","441","461","142","1992","302","2241","318","2017","286","754","200","81","69","264","114","40","51","117","81","210","107","173","99","49","42",
"0500000US53005","Benton County, Washington","82678","1624","2856","427","9586","903","15169","947","17015","979","13071","904","4806","684","6541","575","1319","273","2365","439","5444","581","3222","541","1284","265",
"0500000US53007","Chelan County, Washington","33261","1031","1597","349","6530","812","6915","797","6454","723","3387","491","1235","263","3124","478","334","149","722","218","1357","284","976","299","630","175",
"0500000US53009","Clallam County, Washington","25489","999","1832","370","5344","460","5025","704","3439","443","2800","439","1129","188","2813","409","362","113","317","100","1001","243","821","177","606","133",
"0500000US53011","Clark County, Washington","200216","2908","5107","759","18376","1373","26136","1378","35088","1556","33737","1540","16018","1127","26075","1284","6367","702","6634","652","13744","990","8303","771","4631","675",
"0500000US53013","Columbia County, Washington","1589","195","270","68","444","117","197","105","120","78","18","20","36","30","44","29","30","24","124","53","179","80","106","79","21","23",
"0500000US53015","Cowlitz County, Washington","42180","1154","1471","343","4595","501","7166","803","7668","793","4847","591","1922","335","3789","581","1214","279","1802","402","2969","440","3207","485","1530","300",
"0500000US53017","Douglas County, Washington","19133","705","638","159","2411","381","3583","598","5552","620","1957","313","579","216","1436","300","477","175","526","214","921","313","445","148","608","196",
"0500000US53019","Ferry County, Washington","2076","208","273","118","429","120","196","65","315","78","104","45","218","112","122","71","25","26","13","14","107","69","193","66","81","48",
"0500000US53021","Franklin County, Washington","39780","1077","1011","312","3725","661","6610","786","9862","828","6182","714","2669","477","3544","583","563","205","864","251","2612","523","1652","314","486","243",
"0500000US53023","Garfield County, Washington","735","113","139","59","90","49","52","31","57","34","51","31","35","30","142","77","24","22","34","30","45","33","54","47","12","13",
"0500000US53025","Grant County, Washington","39236","1126","2881","585","7008","766","7041","950","6728","799","3320","567","1641","392","5607","653","583","185","1054","294","1673","441","1101","324","599","241",
"0500000US53027","Grays Harbor County, Washington","26469","977","1889","330","5413","587","3327","491","4050","565","2074","293","1351","284","1950","308","966","201","908","191","1651","326","1874","386","1016","243",
"0500000US53029","Island County, Washington","33803","935","1765","372","5248","656","5650","591","5808","668","2761","347","872","186","2798","584","866","216","900","220","2862","475","2412","360","1861","311",
"0500000US53031","Jefferson County, Washington","9262","524","593","203","1574","318","1766","295","1293","257","869","202","449","143","756","225","221","113","171","92","823","194","400","121","347","136",
"0500000US53033","King County, Washington","899654","4932","17160","1092","57179","2123","93398","2838","127374","2790","134698","3270","70826","2020","147854","3568","34896","1657","50760","2175","89749","2274","58675","2072","17085","1151",
"0500000US53035","Kitsap County, Washington","114452","1506","2694","449","10414","937","16243","1062","19150","1104","15903","890","8513","766","12967","917","2767","492","3579","479","7293","741","7006","679","7923","644",
"0500000US53037","Kittitas County, Washington","18543","782","1523","374","4825","558","3689","506","2194","376","1150","269","500","156","483","203","147","64","543","183","866","207","1423","303","1200","284",
"0500000US53039","Klickitat County, Washington","8134","496","1317","339","1283","313","999","249","1010","258","604","166","320","124","521","162","291","124","264","111","725","229","514","173","286","119",
"0500000US53041","Lewis County, Washington","30940","985","1852","446","3241","451","3803","510","5309","581","3613","452","1661","303","2751","382","1531","308","1017","239","2546","451","1927","261","1689","368",
"0500000US53043","Lincoln County, Washington","3873","205","438","104","619","128","247","63","444","106","399","116","173","53","383","112","137","56","212","76","329","82","379","103","113","45",
"0500000US53045","Mason County, Washington","22596","835","850","172","1913","346","2039","311","1918","371","1896","347","1086","241","2698","374","1218","301","1253","312","3711","519","2419","471","1595","370",
"0500000US53047","Okanogan County, Washington","15379","753","1963","426","2882","424","2491","425","2339","346","1489","421","711","225","1174","280","409","130","274","135","863","213","486","174","298","103",
"0500000US53049","Pacific County, Washington","7687","486","832","199","1714","267","1150","261","1015","204","479","177","218","92","610","161","207","103","207","88","590","149","363","121","302","109",
"0500000US53051","Pend Oreille County, Washington","4380","306","326","92","506","111","361","97","587","156","520","181","100","50","222","94","117","66","85","49","592","166","830","223","134","57",
"0500000US53053","Pierce County, Washington","393823","3598","8423","872","30339","1537","40737","1564","50775","2044","50922","1880","29103","1709","53526","1947","13014","989","18501","1114","43399","1761","35328","1375","19756","1138",
"0500000US53055","San Juan County, Washington","6575","203","780","115","1509","144","1506","124","1281","146","591","79","255","68","212","55","27","23","60","26","61","27","126","44","167","48",
"0500000US53057","Skagit County, Washington","51063","991","2071","287","7127","556","8291","506","7078","667","5346","529","3038","336","5836","572","1494","318","1984","389","3697","438","3351","509","1750","299",
"0500000US53059","Skamania County, Washington","4627","216","299","96","552","163","526","136","541","148","352","108","260","103","562","133","164","65","163","56","525","122","425","110","258","88",
"0500000US53061","Snohomish County, Washington","344546","3478","6712","669","23298","1197","33237","1625","42199","2036","44855","1683","23977","1519","52728","2090","14628","1098","18573","1191","38504","1542","33905","1581","11930","973",
"0500000US53063","Spokane County, Washington","214125","2758","6730","928","21542","1242","30616","1315","41242","1841","39094","1660","18253","1132","28364","1475","6081","740","4802","477","8166","730","5246","631","3989","539",
"0500000US53065","Stevens County, Washington","16057","733","871","222","2201","336","1851","354","1596","289","1555","276","718","204","1936","344","598","209","643","157","2294","270","1169","215","625","163",
"0500000US53067","Thurston County, Washington","114663","1906","3417","651","11064","799","14857","950","19238","1250","16921","1166","8589","760","14090","1190","3322","564","4235","582","9502","1050","6279","718","3149","416",
"0500000US53069","Wahkiakum County, Washington","1334","145","220","107","112","80","97","52","128","68","45","36","29","34","212","111","5","9","73","56","153","76","62","45","198","67",
"0500000US53071","Walla Walla County, Washington","24562","774","2217","435","7052","657","6160","564","3681","479","1755","345","666","193","965","230","350","138","249","112","573","205","721","185","173","61",
"0500000US53073","Whatcom County, Washington","96302","1913","3835","604","12048","1010","17703","1321","18947","1208","13074","1047","6769","767","10702","878","2019","401","2210","466","3922","557","2698","405","2375","333",
"0500000US53075","Whitman County, Washington","20929","762","1391","254","4609","573","5024","665","3535","471","2174","390","1212","273","1204","211","182","68","430","157","643","179","339","83","186","78",
"0500000US53077","Yakima County, Washington","100356","1855","4046","580","14032","1067","19656","1368","21428","1320","13963","1121","6275","652","9766","876","1528","341","2334","418","3405","490","2318","378","1605","287",
"0500000US54001","Barbour County, West Virginia","5276","402","187","99","766","208","472","179","494","172","708","230","495","225","380","94","193","126","294","137","554","213","600","248","133","102",
"0500000US54003","Berkeley County, West Virginia","56773","1384","571","173","3871","655","6853","810","8161","1053","9658","988","4069","596","7978","821","1593","448","1958","349","4495","670","4156","629","3410","477",
"0500000US54005","Boone County, West Virginia","6670","426","449","160","963","257","593","187","497","145","496","145","338","120","562","178","373","157","370","168","1058","218","582","175","389","154",
"0500000US54007","Braxton County, West Virginia","3494","337","96","52","258","101","220","103","584","175","412","149","206","86","542","207","97","51","163","100","445","168","199","89","272","132",
"0500000US54009","Brooke County, West Virginia","8656","485","517","164","1209","291","1529","314","912","189","1113","232","443","145","760","161","304","108","521","174","891","238","239","127","218","104",
"0500000US54011","Cabell County, West Virginia","37379","1274","1065","281","6042","681","6184","640","6986","723","5315","658","2101","348","3806","561","979","293","825","241","2313","440","1193","363","570","214",
"0500000US54013","Calhoun County, West Virginia","1703","337","107","79","222","117","75","47","70","46","194","170","80","76","346","115","93","56","9","14","161","109","130","74","216","96",
"0500000US54015","Clay County, West Virginia","2121","261","62","61","94","51","191","97","186","90","274","115","259","180","290","150","40","33","62","60","234","122","240","113","189","91",
"0500000US54017","Doddridge County, West Virginia","2572","251","47","44","146","97","204","96","203","100","485","210","110","71","476","243","135","101","243","157","342","136","142","79","39","42",
"0500000US54019","Fayette County, West Virginia","13344","641","419","159","1484","248","1521","321","1733","329","1614","320","760","271","1945","362","451","162","475","172","1355","391","1000","188","587","223",
"0500000US54021","Gilmer County, West Virginia","1939","166","178","80","332","125","214","80","180","100","151","80","79","64","64","41","21","24","57","41","135","70","406","147","122","68",
"0500000US54023","Grant County, West Virginia","4405","342","365","126","320","124","608","181","702","198","886","190","155","69","471","166","201","146","174","120","222","118","124","88","177","100",
"0500000US54025","Greenbrier County, West Virginia","12377","544","681","270","1620","325","1408","321","1731","400","1506","303","673","266","2061","464","375","167","553","199","731","238","696","229","342","138",
"0500000US54027","Hampshire County, West Virginia","8524","595","336","141","569","218","517","277","626","225","501","142","302","125","1291","364","260","144","754","255","1507","393","1202","283","659","228",
"0500000US54029","Hancock County, West Virginia","11413","468","455","181","1510","288","1867","332","1765","322","1288","317","533","163","992","184","304","118","312","144","1320","235","850","227","217","103",
"0500000US54031","Hardy County, West Virginia","5920","339","322","155","947","201","954","184","690","223","506","170","231","122","495","152","171","87","159","87","498","137","677","175","270","105",
"0500000US54033","Harrison County, West Virginia","26655","849","628","185","2783","328","4131","467","5901","564","5142","458","1783","361","2704","360","585","180","631","146","963","197","877","212","527","184",
"0500000US54035","Jackson County, West Virginia","9275","733","363","195","853","273","1377","381","904","273","1247","364","382","146","1021","278","337","203","523","306","1387","416","632","216","249","157",
"0500000US54037","Jefferson County, West Virginia","24060","757","794","232","1979","333","2298","383","2648","380","1974","405","1021","219","2436","374","814","192","866","187","3090","434","4280","481","1860","331",
"0500000US54039","Kanawha County, West Virginia","69803","1430","2038","408","7631","725","12024","766","14300","953","12250","1069","4691","519","7813","795","1312","317","1321","330","2978","424","1759","328","1686","357",
"0500000US54041","Lewis County, West Virginia","5908","372","201","68","525","174","685","173","612","159","858","199","415","135","638","157","416","185","458","172","442","166","295","111","363","161",
"0500000US54043","Lincoln County, West Virginia","5801","589","408","198","511","171","297","124","359","153","707","255","469","197","911","352","358","210","253","144","1027","287","244","127","257","142",
"0500000US54045","Logan County, West Virginia","9405","575","503","186","1047","300","1662","388","1482","358","1139","297","652","207","624","191","209","133","117","86","507","210","1104","261","359","190",
"0500000US54047","McDowell County, West Virginia","3430","463","160","104","443","169","407","212","254","121","223","123","30","31","475","177","56","51","78","52","550","172","521","160","233","147",
"0500000US54049","Marion County, West Virginia","23074","624","822","249","2293","351","2723","378","3385","490","3203","406","1953","322","4009","434","984","217","853","167","1679","270","682","221","488","156",
"0500000US54051","Marshall County, West Virginia","12548","495","519","181","1532","283","1536","287","1416","274","1779","341","887","281","2320","364","220","113","541","206","835","188","626","154","337","145",
"0500000US54053","Mason County, West Virginia","8692","462","424","186","775","261","718","218","1677","389","858","262","677","241","1631","294","306","152","363","164","576","202","545","227","142","68",
"0500000US54055","Mercer County, West Virginia","21082","1048","1071","315","2533","492","3292","606","3165","562","3420","519","1339","360","2356","468","390","163","440","188","1301","297","930","309","845","279",
"0500000US54057","Mineral County, West Virginia","10193","642","712","261","1117","404","1449","334","1508","407","1444","315","841","258","938","262","337","158","372","174","640","204","372","150","463","188",
"0500000US54059","Mingo County, West Virginia","5435","497","388","133","222","113","354","170","617","211","418","149","440","193","695","199","331","151","301","143","721","190","479","178","469","234",
"0500000US54061","Monongalia County, West Virginia","47506","1239","1505","393","5705","617","8912","896","9246","802","7428","679","2894","395","5001","656","929","265","916","209","2493","494","1594","356","883","244",
"0500000US54063","Monroe County, West Virginia","4181","528","88","68","264","126","260","156","383","147","391","174","237","134","587","215","178","126","399","201","426","166","774","347","194","122",
"0500000US54065","Morgan County, West Virginia","7431","357","80","55","302","127","841","243","500","171","840","221","367","217","624","195","175","103","186","75","1700","346","1271","339","545","205",
"0500000US54067","Nicholas County, West Virginia","8228","570","341","149","975","241","846","265","1133","298","1206","335","400","225","888","234","97","75","306","148","575","207","714","242","747","221",
"0500000US54069","Ohio County, West Virginia","16864","518","881","213","2089","276","3557","370","3245","376","2241","343","720","173","1523","246","196","76","548","204","584","137","791","169","489","152",
